country,sex,age,marriage_duration,n_children,n_broughtup_children,education,material_status,religion,religiousity,pension,mrq,kansas,age_at_marriage
Nigeria,female,36,4,2,2,5,2,4.0,7,5,1.4444444444444444,7.0,32
Nigeria,female,32,2,1,2,5,2,4.0,6,4,1.0,6.666666666666667,30
Nigeria,female,50,13,3,5,4,1,4.0,5,2,1.1111111111111112,6.0,37
Nigeria,female,61,32,10,5,4,1,4.0,4,5,1.8888888888888888,6.666666666666667,29
Nigeria,male,32,5,2,6,3,1,4.0,2,1,1.7777777777777777,5.0,27
Nigeria,female,44,4,2,3,5,1,4.0,5,1,1.3333333333333333,6.666666666666667,40
Nigeria,male,27,1,1,6,2,1,4.0,4,1,1.6666666666666667,5.333333333333333,26
Nigeria,female,42,5,2,2,5,2,4.0,4,1,1.7777777777777777,5.333333333333333,37
Nigeria,female,28,1,0,0,5,3,4.0,6,7,1.6666666666666667,4.333333333333333,27
Nigeria,male,28,2,1,0,5,1,4.0,1,1,2.2222222222222223,6.333333333333333,26
Nigeria,female,39,6,2,1,5,3,4.0,4,1,1.5555555555555556,4.666666666666667,33
Nigeria,female,41,0,1,5,1,1,4.0,3,2,1.7777777777777777,4.0,41
Nigeria,female,47,19,5,5,3,3,4.0,1,5,1.1111111111111112,6.666666666666667,28
Nigeria,female,35,5,1,0,5,3,4.0,7,1,1.0,7.0,30
Nigeria,male,27,3,2,2,4,1,4.0,7,1,1.0,7.0,24
Nigeria,female,42,7,3,1,4,5,4.0,7,3,1.7777777777777777,5.0,35
Nigeria,female,42,7,3,4,4,5,4.0,7,3,1.7777777777777777,5.0,35
Nigeria,female,48,27,6,6,3,3,4.0,4,6,1.6666666666666667,6.666666666666667,21
Nigeria,female,40,13,4,0,4,1,4.0,6,1,1.0,7.0,27
Nigeria,female,18,2,1,1,5,4,4.0,6,7,1.5555555555555556,3.6666666666666665,16
Nigeria,male,37,9,4,5,4,3,4.0,5,4,1.6666666666666667,5.666666666666667,28
Nigeria,female,28,3,1,4,5,1,6.0,1,1,1.0,7.0,25
Nigeria,female,48,25,4,4,5,1,6.0,4,3,1.0,7.0,23
Nigeria,female,40,20,6,4,5,2,6.0,7,1,1.0,7.0,20
Nigeria,male,35,12,1,2,4,1,6.0,6,2,1.2222222222222223,6.333333333333333,23
Nigeria,female,38,5,2,3,4,1,6.0,4,7,1.0,7.0,33
Nigeria,female,32,10,4,12,5,1,6.0,7,3,3.0,6.0,22
Nigeria,male,35,5,3,0,5,1,6.0,4,4,1.0,7.0,30
Nigeria,male,38,18,3,2,2,1,6.0,7,1,1.0,7.0,20
Nigeria,male,34,2,2,2,3,1,6.0,1,6,1.0,7.0,32
Nigeria,male,34,2,2,2,4,1,6.0,1,6,1.0,7.0,32
Nigeria,female,41,10,2,2,4,3,6.0,1,5,1.6666666666666667,5.333333333333333,31
Nigeria,female,30,1,0,0,5,2,6.0,1,5,1.0,6.666666666666667,29
Nigeria,female,30,1,0,0,5,2,6.0,1,5,1.0,6.666666666666667,29
Nigeria,female,47,2,5,6,2,6,6.0,1,1,1.6666666666666667,5.0,45
Nigeria,male,25,2,1,1,5,3,6.0,4,4,1.0,7.0,23
Nigeria,female,29,1,1,1,4,4,6.0,7,7,1.1111111111111112,6.666666666666667,28
Nigeria,male,26,3,1,0,4,2,6.0,7,1,1.2222222222222223,7.0,23
Nigeria,male,35,8,3,2,3,2,6.0,7,2,1.1111111111111112,7.0,27
Nigeria,male,50,27,3,3,4,1,6.0,3,3,1.2222222222222223,5.666666666666667,23
Nigeria,female,31,3,1,2,5,1,6.0,4,1,1.0,6.0,28
Nigeria,female,30,5,1,2,5,1,6.0,6,3,1.0,6.0,25
Nigeria,female,56,35,4,2,2,2,6.0,5,5,1.5555555555555556,3.3333333333333335,21
Nigeria,female,38,3,1,3,4,1,6.0,7,4,1.0,7.0,35
Nigeria,male,50,35,4,4,2,1,6.0,7,1,1.5555555555555556,3.3333333333333335,15
Nigeria,male,36,6,3,4,5,1,6.0,1,3,1.0,7.0,30
Nigeria,female,34,8,5,4,4,1,6.0,1,4,1.0,7.0,26
Nigeria,female,28,2,1,1,4,3,6.0,6,7,1.5555555555555556,3.6666666666666665,26
Nigeria,female,29,3,1,1,2,1,3.0,7,3,1.0,7.0,26
Nigeria,female,50,20,4,4,4,1,3.0,4,1,1.4444444444444444,5.0,30
Nigeria,female,50,20,4,4,4,1,3.0,4,1,1.4444444444444444,5.0,30
Nigeria,female,35,6,3,3,5,3,3.0,4,1,1.0,6.0,29
Nigeria,female,38,10,3,3,5,2,3.0,4,4,1.0,7.0,28
Nigeria,male,29,4,2,2,5,1,3.0,5,3,1.0,6.333333333333333,25
Nigeria,male,29,4,2,2,5,1,3.0,5,3,1.0,6.333333333333333,25
Nigeria,female,42,13,4,5,4,2,3.0,4,3,1.5555555555555556,6.0,29
Nigeria,female,38,7,3,5,5,1,3.0,5,2,1.6666666666666667,6.0,31
Nigeria,female,37,4,2,2,4,4,3.0,4,1,1.0,1.0,33
Nigeria,female,39,3,1,1,5,2,3.0,4,3,1.0,7.0,36
Nigeria,female,26,2,1,2,5,1,5.0,3,4,1.0,6.0,24
Nigeria,female,37,4,0,0,4,1,7.0,1,1,1.6666666666666667,5.0,33
Nigeria,male,42,32,6,9,4,1,,7,1,1.0,7.0,10
Nigeria,male,30,5,2,2,5,1,,7,3,1.0,7.0,25
Nigeria,male,37,10,2,2,4,1,,7,1,1.0,7.0,27
Nigeria,male,33,10,3,5,5,1,,7,3,1.0,7.0,23
Nigeria,female,31,3,1,1,5,2,,5,7,1.1111111111111112,7.0,28
Nigeria,male,41,15,4,4,4,2,,6,2,1.0,7.0,26
Nigeria,male,46,22,4,4,3,3,,4,3,1.0,7.0,24
Nigeria,male,48,27,3,0,3,3,,4,2,1.0,7.0,21
Nigeria,female,41,2,1,2,5,2,,7,4,1.0,6.666666666666667,39
Nigeria,male,36,6,3,4,5,6,,3,1,1.6666666666666667,6.333333333333333,30
Pakistan,female,36,12,3,3,5,2,4.0,6,2,2.111111111111111,5.0,24
Pakistan,male,36,7,2,2,5,1,4.0,5,4,1.3333333333333333,6.0,29
Pakistan,female,27,4,1,0,5,1,4.0,4,3,1.5555555555555556,6.0,23
Pakistan,male,37,12,3,7,5,1,4.0,1,1,1.0,7.0,25
Pakistan,female,35,11,2,0,5,1,4.0,5,1,1.0,7.0,24
Pakistan,female,32,11,3,3,5,1,4.0,4,3,1.0,7.0,21
Pakistan,female,29,5,2,2,5,1,4.0,4,3,1.0,7.0,24
Pakistan,male,30,5,1,0,5,2,4.0,4,2,1.2222222222222223,7.0,25
Pakistan,male,39,7,2,2,5,2,4.0,5,4,2.0,6.0,32
Pakistan,female,52,26,3,3,5,1,4.0,4,4,1.5555555555555556,6.333333333333333,26
Pakistan,female,37,12,4,0,5,2,4.0,4,3,1.4444444444444444,6.666666666666667,25
Pakistan,female,30,2,1,1,5,2,4.0,4,2,1.1111111111111112,6.666666666666667,28
Pakistan,male,54,26,3,3,5,1,4.0,6,2,1.1111111111111112,7.0,28
Pakistan,male,28,17,1,1,5,1,4.0,5,7,1.0,5.666666666666667,11
Pakistan,male,33,3,2,2,5,1,4.0,2,2,1.2222222222222223,6.666666666666667,30
Pakistan,female,24,5,2,2,5,3,4.0,4,3,1.5555555555555556,4.666666666666667,19
Pakistan,male,47,19,3,3,3,2,4.0,4,1,1.8888888888888888,5.333333333333333,28
Pakistan,female,35,12,3,3,5,2,4.0,6,1,1.1111111111111112,6.0,23
Pakistan,female,31,14,1,1,5,3,4.0,4,7,1.6666666666666667,5.0,17
Pakistan,female,69,49,3,0,5,1,4.0,4,3,1.4444444444444444,6.0,20
Pakistan,male,25,1,0,0,5,1,4.0,5,1,1.3333333333333333,6.0,24
Pakistan,female,27,4,2,2,3,2,4.0,4,7,1.1111111111111112,7.0,23
Pakistan,female,31,8,0,0,5,2,4.0,6,2,1.2222222222222223,5.666666666666667,23
Pakistan,female,49,25,3,3,5,2,4.0,4,5,1.0,7.0,24
Pakistan,male,45,15,3,3,5,2,4.0,5,2,1.8888888888888888,5.0,30
Pakistan,female,26,2,1,1,5,1,4.0,4,7,1.0,6.0,24
Pakistan,female,38,15,2,2,5,1,4.0,6,3,1.0,7.0,23
Pakistan,male,45,15,2,2,5,1,4.0,6,3,1.0,7.0,30
Pakistan,female,41,2,1,1,5,2,4.0,6,2,1.0,7.0,39
Pakistan,female,28,2,1,2,5,1,4.0,7,7,1.1111111111111112,7.0,26
Pakistan,male,35,6,0,0,5,3,4.0,4,1,3.4444444444444446,4.0,29
Pakistan,female,26,2,1,1,5,1,4.0,4,3,1.0,7.0,24
Pakistan,female,47,27,3,0,5,3,4.0,6,2,1.2222222222222223,5.333333333333333,20
Pakistan,male,40,10,3,0,4,2,4.0,4,1,1.1111111111111112,7.0,30
Pakistan,female,33,8,1,1,5,1,4.0,7,6,1.0,7.0,25
Pakistan,female,35,1,0,0,5,2,4.0,5,2,1.4444444444444444,5.666666666666667,34
Pakistan,male,38,18,4,4,5,2,4.0,4,3,2.0,6.666666666666667,20
Pakistan,male,34,6,3,3,5,2,4.0,5,3,1.0,6.0,28
Pakistan,female,24,0,0,0,5,1,4.0,6,2,1.1111111111111112,6.666666666666667,24
Pakistan,male,34,1,1,1,5,3,4.0,4,4,1.2222222222222223,5.0,33
Pakistan,female,27,5,0,0,4,2,4.0,2,3,1.3333333333333333,6.666666666666667,22
Pakistan,female,40,2,1,1,5,1,4.0,4,2,2.7777777777777777,2.0,38
Pakistan,female,39,19,2,2,5,2,4.0,4,4,2.6666666666666665,4.333333333333333,20
Pakistan,male,30,6,1,1,5,2,4.0,4,1,1.3333333333333333,4.0,24
Pakistan,female,20,2,0,0,5,2,4.0,4,3,1.0,7.0,18
Pakistan,female,35,10,3,0,5,2,4.0,5,1,1.1111111111111112,6.0,25
Pakistan,male,56,27,3,0,3,3,4.0,4,3,1.5555555555555556,6.0,29
Pakistan,male,32,4,2,2,5,1,4.0,5,7,1.2222222222222223,7.0,28
Pakistan,female,32,11,4,4,5,1,4.0,5,7,1.2222222222222223,5.0,21
Pakistan,male,35,7,3,3,5,2,4.0,4,3,1.8888888888888888,5.333333333333333,28
Pakistan,male,36,9,3,0,5,3,4.0,4,4,2.0,4.666666666666667,27
Pakistan,female,41,14,2,2,2,1,4.0,4,3,1.0,7.0,27
Pakistan,male,52,24,3,3,5,2,4.0,7,1,1.2222222222222223,7.0,28
Pakistan,male,56,32,3,3,5,1,4.0,4,1,1.3333333333333333,6.0,24
Pakistan,female,37,18,3,3,5,1,4.0,4,7,1.5555555555555556,5.0,19
Pakistan,female,40,16,4,4,5,1,4.0,4,4,1.0,6.0,24
Pakistan,female,26,3,0,0,5,1,4.0,5,3,1.2222222222222223,6.666666666666667,23
Pakistan,female,41,8,4,0,5,1,4.0,5,2,1.0,6.666666666666667,33
Pakistan,female,23,1,0,0,5,4,4.0,3,2,1.2222222222222223,4.333333333333333,22
Pakistan,male,38,10,2,0,5,2,4.0,5,2,1.1111111111111112,7.0,28
Pakistan,female,54,27,3,3,5,2,4.0,6,1,1.1111111111111112,7.0,27
Pakistan,male,27,5,2,2,5,2,4.0,4,2,1.5555555555555556,3.3333333333333335,22
Pakistan,male,36,6,1,1,5,2,4.0,5,4,1.7777777777777777,5.0,30
Pakistan,female,27,2,1,1,5,1,4.0,4,2,1.1111111111111112,6.333333333333333,25
Pakistan,female,33,10,3,3,4,1,4.0,5,7,1.0,7.0,23
Pakistan,female,22,1,0,0,5,2,4.0,6,3,1.0,7.0,21
Pakistan,male,25,5,2,2,5,2,4.0,7,3,2.0,7.0,20
Pakistan,male,44,5,2,2,5,1,4.0,4,4,1.2222222222222223,6.0,39
Pakistan,female,33,7,2,2,5,1,4.0,5,6,1.6666666666666667,6.0,26
Pakistan,female,41,18,2,2,5,2,4.0,5,2,1.4444444444444444,5.666666666666667,23
Pakistan,female,22,1,1,1,5,1,4.0,5,3,1.1111111111111112,7.0,21
Pakistan,male,60,34,3,3,5,1,4.0,4,3,1.1111111111111112,6.0,26
Pakistan,female,25,0,0,0,4,1,4.0,4,3,1.0,5.666666666666667,25
Pakistan,male,56,31,4,5,5,1,4.0,4,1,1.2222222222222223,5.666666666666667,25
Pakistan,female,29,6,3,3,5,1,4.0,4,3,1.3333333333333333,6.333333333333333,23
Pakistan,female,28,4,0,0,5,1,4.0,5,7,1.5555555555555556,6.0,24
Pakistan,male,44,15,3,3,5,2,4.0,5,4,1.2222222222222223,5.0,29
Pakistan,male,28,0,0,0,5,2,4.0,6,6,1.1111111111111112,5.333333333333333,28
Pakistan,female,65,35,2,0,5,1,4.0,6,7,2.3333333333333335,6.0,30
Pakistan,male,31,1,0,0,5,1,4.0,6,7,1.4444444444444444,6.0,30
Pakistan,female,57,40,6,6,3,2,4.0,7,3,1.1111111111111112,7.0,17
Pakistan,female,34,9,2,2,5,1,4.0,6,7,1.0,7.0,25
Pakistan,male,48,15,0,0,5,3,4.0,1,3,2.888888888888889,2.3333333333333335,33
Pakistan,male,43,10,0,0,5,2,4.0,4,2,1.8888888888888888,5.666666666666667,33
Pakistan,male,45,14,2,2,5,1,4.0,4,1,1.4444444444444444,6.0,31
Pakistan,male,63,30,3,2,5,2,4.0,4,3,1.4444444444444444,6.0,33
Pakistan,female,33,6,0,0,5,2,4.0,5,2,1.0,6.0,27
Pakistan,female,29,3,1,1,5,2,4.0,4,3,2.0,6.0,26
Pakistan,male,30,3,1,1,5,3,4.0,4,2,1.2222222222222223,7.0,27
Pakistan,female,25,1,0,0,4,3,4.0,4,3,1.5555555555555556,3.0,24
Pakistan,male,25,4,1,1,5,3,4.0,5,3,1.3333333333333333,5.333333333333333,21
Pakistan,male,27,3,2,2,5,1,4.0,4,7,1.2222222222222223,5.0,24
Pakistan,female,32,1,1,0,5,3,4.0,4,2,1.3333333333333333,4.666666666666667,31
Pakistan,female,28,8,2,3,4,1,4.0,7,2,1.0,7.0,20
Pakistan,male,26,3,1,0,5,3,4.0,4,2,1.2222222222222223,7.0,23
Pakistan,female,25,2,0,0,5,1,4.0,5,5,1.0,6.333333333333333,23
Pakistan,male,42,14,4,0,5,1,4.0,4,7,1.2222222222222223,7.0,28
Pakistan,male,53,33,6,0,5,2,4.0,4,3,1.0,7.0,20
Pakistan,male,30,0,0,0,5,3,4.0,4,3,2.0,3.0,30
Pakistan,male,32,6,1,2,5,4,4.0,4,2,1.0,6.333333333333333,26
Pakistan,female,36,13,2,0,5,3,4.0,4,4,2.2222222222222223,6.333333333333333,23
Pakistan,female,48,24,3,3,2,2,4.0,4,3,1.2222222222222223,5.666666666666667,24
Pakistan,female,27,3,1,4,5,2,4.0,5,3,1.0,6.0,24
Pakistan,male,28,2,0,0,4,1,4.0,4,7,1.0,7.0,26
Pakistan,male,53,25,3,3,4,3,4.0,5,2,2.3333333333333335,5.666666666666667,28
Pakistan,female,52,27,3,0,5,1,4.0,4,1,1.1111111111111112,7.0,25
Pakistan,female,32,5,0,1,5,1,4.0,6,7,1.1111111111111112,5.333333333333333,27
Pakistan,male,41,15,3,3,5,1,4.0,6,6,2.888888888888889,2.0,26
Pakistan,female,30,5,2,0,5,2,4.0,3,3,1.8888888888888888,4.333333333333333,25
Pakistan,female,25,2,1,0,5,2,4.0,4,3,1.0,6.0,23
Pakistan,male,32,3,1,0,5,2,4.0,5,1,1.3333333333333333,6.666666666666667,29
Pakistan,male,39,11,4,4,4,3,4.0,7,3,1.5555555555555556,5.333333333333333,28
Pakistan,male,43,16,1,2,4,4,4.0,5,6,2.888888888888889,4.666666666666667,27
Pakistan,female,28,9,3,3,4,1,4.0,6,1,4.333333333333333,3.0,19
Pakistan,male,30,8,2,3,5,1,4.0,4,2,1.0,7.0,22
Pakistan,female,30,7,3,4,3,2,4.0,7,3,1.2222222222222223,5.333333333333333,23
Pakistan,male,40,13,2,2,5,2,4.0,1,6,2.2222222222222223,3.0,27
Pakistan,female,30,2,1,1,5,2,4.0,4,7,1.0,7.0,28
Pakistan,female,26,1,0,0,5,3,4.0,4,1,1.7777777777777777,4.333333333333333,25
Pakistan,male,39,9,2,2,5,1,4.0,5,4,1.7777777777777777,5.0,30
Pakistan,female,28,2,0,0,5,2,4.0,5,6,1.2222222222222223,6.333333333333333,26
Pakistan,female,22,0,0,0,4,2,4.0,4,4,1.2222222222222223,5.333333333333333,22
Pakistan,male,34,5,2,1,5,2,4.0,4,4,2.0,5.0,29
Pakistan,male,43,16,6,4,5,3,4.0,4,6,1.6666666666666667,7.0,27
Pakistan,female,35,5,2,2,3,2,4.0,7,4,1.7777777777777777,6.0,30
Pakistan,male,30,0,0,0,5,2,4.0,5,6,1.0,6.666666666666667,30
Pakistan,male,41,8,3,3,5,2,4.0,5,2,2.7777777777777777,4.666666666666667,33
Pakistan,male,29,2,1,1,5,2,4.0,4,3,1.2222222222222223,7.0,27
Pakistan,female,25,8,0,0,5,1,4.0,7,3,1.2222222222222223,7.0,17
Pakistan,female,32,7,2,1,5,1,4.0,5,5,1.1111111111111112,6.0,25
Pakistan,male,44,14,2,2,5,2,7.0,4,1,1.2222222222222223,6.333333333333333,30
Poland,female,35,15,2,2,5,3,1.0,4,4,1.1111111111111112,6.0,20
Poland,female,69,43,1,0,5,2,1.0,2,2,1.2222222222222223,6.0,26
Poland,male,45,22,1,1,4,2,2.0,4,2,1.1111111111111112,6.0,23
Poland,female,31,1,0,0,5,4,2.0,4,7,1.0,7.0,30
Poland,female,40,14,2,2,5,2,2.0,5,2,1.0,7.0,26
Poland,female,28,1,0,0,5,3,2.0,1,7,1.1111111111111112,7.0,27
Poland,female,35,11,3,3,5,3,2.0,6,4,1.1111111111111112,6.666666666666667,24
Poland,female,42,20,3,3,5,3,2.0,6,4,1.1111111111111112,6.0,22
Poland,female,38,15,2,2,5,3,2.0,3,4,1.1111111111111112,7.0,23
Poland,female,45,21,3,3,5,3,2.0,4,5,2.2222222222222223,4.666666666666667,24
Poland,male,37,5,2,2,4,3,2.0,4,4,1.1111111111111112,5.0,32
Poland,female,32,12,1,1,5,4,2.0,5,6,1.0,5.333333333333333,20
Poland,male,42,17,1,1,4,4,2.0,5,4,2.0,4.0,25
Poland,male,40,12,1,1,5,4,2.0,4,4,1.1111111111111112,6.0,28
Poland,female,82,62,3,0,5,3,2.0,4,3,1.1111111111111112,7.0,20
Poland,male,87,62,3,0,5,3,2.0,4,2,1.1111111111111112,7.0,25
Poland,male,61,38,1,0,5,1,2.0,1,2,1.2222222222222223,7.0,23
Poland,female,29,6,1,1,5,3,2.0,4,7,1.1111111111111112,7.0,23
Poland,female,42,23,1,0,5,2,2.0,6,4,1.1111111111111112,5.0,19
Poland,female,35,11,2,2,5,3,2.0,5,6,1.1111111111111112,6.0,24
Poland,female,39,8,3,3,4,3,2.0,1,7,1.6666666666666667,5.333333333333333,31
Poland,male,51,23,2,2,4,3,2.0,7,7,1.3333333333333333,6.0,28
Poland,female,60,38,1,0,4,1,2.0,4,3,1.0,7.0,22
Poland,female,52,23,2,2,4,3,2.0,7,7,2.0,4.666666666666667,29
Poland,female,30,6,1,1,5,3,2.0,5,6,1.4444444444444444,6.0,24
Poland,male,34,10,3,3,5,3,2.0,6,4,1.0,7.0,24
Poland,female,50,28,1,1,5,3,2.0,4,6,1.3333333333333333,6.0,22
Poland,female,58,36,2,0,4,2,2.0,1,6,1.3333333333333333,6.0,22
Poland,female,38,17,1,1,4,4,2.0,5,4,2.0,4.0,21
Poland,female,58,30,2,1,4,3,2.0,7,4,1.1111111111111112,6.0,28
Poland,female,44,26,1,0,1,3,2.0,4,4,2.111111111111111,4.0,18
Poland,male,53,27,2,2,5,2,2.0,4,4,1.1111111111111112,7.0,26
Poland,female,60,38,2,0,5,2,2.0,2,4,1.0,7.0,22
Poland,male,70,37,2,0,5,3,2.0,4,4,2.2222222222222223,3.0,33
Poland,female,34,10,3,3,5,3,2.0,6,4,1.2222222222222223,5.333333333333333,24
Poland,female,25,1,1,1,4,3,2.0,4,4,1.0,6.333333333333333,24
Poland,female,36,6,2,2,5,3,2.0,1,4,1.1111111111111112,7.0,30
Poland,male,50,26,1,0,4,3,2.0,7,3,1.4444444444444444,5.666666666666667,24
Poland,male,42,13,2,1,5,2,2.0,2,5,4.555555555555555,1.0,29
Poland,female,40,10,2,2,5,3,2.0,1,4,3.6666666666666665,3.0,30
Poland,male,56,32,3,0,5,3,2.0,2,2,2.111111111111111,5.333333333333333,24
Poland,male,52,30,3,1,4,3,2.0,4,7,1.6666666666666667,6.666666666666667,22
Poland,male,36,10,2,2,5,3,2.0,4,6,1.1111111111111112,6.0,26
Poland,female,27,5,2,2,4,4,2.0,6,4,1.0,6.0,22
Poland,female,53,28,2,1,5,3,2.0,2,7,1.6666666666666667,5.666666666666667,25
Poland,male,36,15,2,2,3,3,2.0,5,6,1.5555555555555556,5.0,21
Poland,male,50,25,2,2,4,3,2.0,4,4,1.0,7.0,25
Poland,female,48,25,2,2,5,3,2.0,4,4,1.0,7.0,23
Poland,female,33,4,1,1,5,3,2.0,4,4,2.3333333333333335,2.6666666666666665,29
Poland,male,32,6,1,1,5,3,2.0,2,7,1.0,7.0,26
Poland,female,56,33,1,0,4,4,2.0,2,7,2.3333333333333335,3.0,23
Poland,male,28,7,0,0,5,2,2.0,3,7,1.3333333333333333,7.0,21
Poland,male,49,26,1,1,5,2,2.0,4,4,1.2222222222222223,6.0,23
Poland,male,40,15,2,2,5,3,2.0,4,3,1.2222222222222223,6.333333333333333,25
Poland,female,34,10,2,2,5,3,2.0,5,4,1.1111111111111112,7.0,24
Poland,male,35,8,3,3,5,3,2.0,1,4,1.7777777777777777,4.666666666666667,27
Poland,female,28,4,1,1,5,2,2.0,4,4,1.0,7.0,24
Poland,female,55,32,3,0,5,2,2.0,3,4,1.3333333333333333,6.0,23
Poland,male,25,1,1,1,4,3,2.0,4,4,1.0,7.0,24
Poland,female,38,10,2,2,5,2,2.0,5,7,1.0,7.0,28
Poland,male,39,14,2,2,5,3,2.0,3,3,1.0,7.0,25
Poland,female,38,13,2,2,4,4,2.0,4,4,1.0,7.0,25
Poland,female,49,30,2,0,5,3,2.0,4,4,1.0,7.0,19
Poland,female,52,27,4,0,5,2,2.0,6,6,1.8888888888888888,3.0,25
Poland,female,50,27,2,2,5,2,2.0,4,4,1.1111111111111112,6.0,23
Poland,male,28,4,1,1,5,3,2.0,4,4,1.1111111111111112,7.0,24
Poland,female,36,7,2,2,5,1,2.0,2,3,2.2222222222222223,4.666666666666667,29
Poland,male,56,30,2,1,4,3,2.0,6,3,1.2222222222222223,5.333333333333333,26
Poland,male,42,20,3,3,5,3,2.0,5,4,1.3333333333333333,5.666666666666667,22
Poland,female,50,30,3,1,5,1,2.0,3,6,1.2222222222222223,6.0,20
Poland,male,51,30,2,0,5,3,2.0,4,3,1.0,6.0,21
Poland,female,50,30,3,1,4,3,2.0,4,7,1.3333333333333333,6.666666666666667,20
Poland,female,36,10,2,2,5,2,2.0,4,4,1.4444444444444444,5.0,26
Poland,female,36,10,2,2,5,2,2.0,5,4,1.2222222222222223,6.0,26
Poland,male,37,7,1,1,5,3,2.0,1,6,1.1111111111111112,6.0,30
Poland,female,34,15,2,2,4,3,2.0,5,5,3.888888888888889,2.3333333333333335,19
Poland,male,35,10,2,2,5,3,2.0,4,4,1.2222222222222223,6.0,25
Poland,female,29,7,0,0,5,2,2.0,3,7,1.0,7.0,22
Poland,male,34,9,1,1,5,2,2.0,2,4,1.2222222222222223,6.333333333333333,25
Poland,male,50,28,1,1,5,2,2.0,5,2,1.0,7.0,22
Poland,male,38,11,2,2,4,4,2.0,2,7,1.5555555555555556,5.666666666666667,27
Poland,male,38,10,2,2,5,2,2.0,4,3,1.0,7.0,28
Poland,female,44,21,0,0,5,2,2.0,4,6,1.2222222222222223,6.0,23
Poland,female,38,7,1,1,5,3,2.0,3,4,1.1111111111111112,7.0,31
Poland,male,36,11,2,2,5,3,2.0,1,5,1.3333333333333333,6.0,25
Poland,female,62,39,2,0,5,2,2.0,4,2,1.1111111111111112,6.333333333333333,23
Poland,female,32,9,1,1,5,2,2.0,3,3,1.3333333333333333,6.0,23
Poland,male,38,13,2,2,4,4,2.0,2,4,1.0,7.0,25
Poland,female,32,12,2,0,5,1,2.0,2,7,1.2222222222222223,6.0,20
Poland,female,36,4,1,1,5,2,2.0,3,6,1.3333333333333333,7.0,32
Poland,male,39,12,3,3,5,3,2.0,7,6,1.1111111111111112,7.0,27
Poland,male,71,43,1,0,5,2,2.0,2,2,1.1111111111111112,7.0,28
Poland,male,37,7,2,2,5,4,2.0,2,4,2.3333333333333335,5.0,30
Poland,male,42,1,0,0,5,5,2.0,1,7,1.0,7.0,41
Poland,female,43,7,2,2,5,4,2.0,1,5,3.4444444444444446,1.6666666666666667,36
Poland,female,52,21,3,3,4,3,6.0,1,5,2.4444444444444446,4.333333333333333,31
Poland,female,46,26,1,1,5,2,6.0,1,2,1.0,7.0,20
Poland,male,57,33,1,0,4,3,6.0,1,5,1.0,7.0,24
Poland,female,55,30,3,0,5,2,6.0,1,7,1.0,7.0,25
Poland,male,56,10,2,0,4,2,6.0,1,7,1.3333333333333333,5.0,46
Poland,male,63,37,1,1,4,3,6.0,1,4,1.6666666666666667,7.0,26
Poland,male,33,7,2,2,5,3,6.0,2,4,1.1111111111111112,7.0,26
Poland,male,64,36,2,0,5,3,6.0,1,2,1.2222222222222223,6.0,28
Poland,male,62,38,2,0,4,3,6.0,1,4,1.0,7.0,24
Poland,female,37,9,3,3,5,3,6.0,2,4,1.0,7.0,28
Poland,male,60,12,1,0,5,3,6.0,1,7,1.0,7.0,48
Poland,male,65,39,2,0,5,2,6.0,1,3,1.2222222222222223,7.0,26
Poland,female,60,12,1,0,5,2,6.0,1,2,1.0,6.0,48
Poland,male,28,4,2,2,5,2,7.0,7,7,1.0,7.0,24
Poland,female,28,4,2,2,5,3,7.0,7,4,1.0,7.0,24
Poland,female,54,35,2,0,4,4,1.0,4,6,1.0,7.0,19
Poland,female,35,10,1,1,4,1,1.0,6,4,1.3333333333333333,5.0,25
Poland,female,60,40,6,0,4,4,1.0,5,3,2.2222222222222223,4.333333333333333,20
Poland,female,42,16,2,1,4,3,1.0,7,1,1.0,5.0,26
Poland,male,40,15,3,3,4,2,2.0,4,5,1.0,6.0,25
Poland,female,35,13,3,3,4,3,2.0,4,7,1.0,7.0,22
Poland,male,28,2,0,0,5,3,2.0,4,7,1.0,7.0,26
Poland,male,63,32,2,0,5,3,2.0,4,1,4.0,1.0,31
Poland,female,40,15,2,2,5,3,2.0,6,2,1.0,7.0,25
Poland,male,72,46,8,2,4,4,2.0,7,3,1.0,7.0,26
Poland,female,37,10,2,2,4,3,2.0,4,4,1.4444444444444444,6.0,27
Poland,female,33,7,2,2,5,3,2.0,7,7,1.3333333333333333,7.0,26
Poland,female,63,34,3,0,4,3,2.0,4,1,2.111111111111111,7.0,29
Poland,female,53,35,3,0,4,3,2.0,4,2,2.0,4.0,18
Poland,female,38,19,2,2,4,4,2.0,5,4,2.3333333333333335,2.0,19
Poland,female,24,6,0,0,4,3,2.0,4,2,1.1111111111111112,6.0,18
Poland,female,45,23,8,5,4,3,2.0,4,7,1.1111111111111112,6.0,22
Poland,female,49,29,2,0,5,2,2.0,6,5,1.0,6.0,20
Poland,female,54,33,2,0,5,3,2.0,4,2,1.0,7.0,21
Poland,male,48,25,3,2,4,3,2.0,6,2,1.1111111111111112,7.0,23
Poland,female,36,16,2,2,4,3,2.0,4,4,1.3333333333333333,4.0,20
Poland,female,56,31,4,1,4,1,2.0,4,7,1.5555555555555556,7.0,25
Poland,female,51,26,3,1,4,3,2.0,4,3,1.3333333333333333,5.333333333333333,25
Poland,female,30,10,1,1,5,2,2.0,6,5,1.3333333333333333,6.0,20
